,cell_0_M_0,cell_0_M_1,cell_0_AHL_0,cell_0_AHL_1,cell_0_S_0,cell_0_Sens_0,cell_0_Sens_1,cell_1_M_0,cell_1_M_1,cell_1_AHL_0,cell_1_AHL_1,cell_1_S_0,cell_1_Sens_0,cell_1_Sens_1,cell_2_M_0,cell_2_M_1,cell_2_AHL_0,cell_2_AHL_1,cell_2_S_0,cell_2_Sens_0,cell_2_Sens_1
283,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccV,,2,,2,,glu,,
284,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccV,,2,,,,glu,mccV,mccB
285,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccV,,2,,,,glu,mccV,
286,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccV,,2,,,,glu,mccB,
287,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccV,,2,,,,glu,,
288,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,2,,glu,mccV,mccB
289,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,2,,glu,mccV,
290,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,2,,glu,mccB,
291,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,2,,glu,,
292,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,,,glu,mccV,mccB
293,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,,,glu,mccV,
294,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,,,glu,mccB,
295,0,,1,2,glu,mccV,mccB,1,,2,,glu,mccB,,2,,,,glu,,
296,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,2,,glu,mccV,mccB
297,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,2,,glu,mccV,
298,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,2,,glu,mccB,
299,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,2,,glu,,
300,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,,,glu,mccV,mccB
301,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,,,glu,mccV,
302,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,,,glu,mccB,
303,0,,1,2,glu,mccV,mccB,1,,2,,glu,,,2,,,,glu,,
304,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,mccB,2,,2,,glu,mccV,mccB
305,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,mccB,2,,2,,glu,mccV,
306,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,mccB,2,,2,,glu,mccB,
307,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,mccB,2,,2,,glu,,
308,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,,2,,2,,glu,mccV,mccB
309,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,,2,,2,,glu,mccV,
310,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,,2,,2,,glu,mccB,
311,0,,1,2,glu,mccV,mccB,1,,,,glu,mccV,,2,,2,,glu,,
312,0,,1,2,glu,mccV,mccB,1,,,,glu,mccB,,2,,2,,glu,mccV,mccB
313,0,,1,2,glu,mccV,mccB,1,,,,glu,mccB,,2,,2,,glu,mccV,
314,0,,1,2,glu,mccV,mccB,1,,,,glu,mccB,,2,,2,,glu,mccB,
315,0,,1,2,glu,mccV,mccB,1,,,,glu,mccB,,2,,2,,glu,,
316,0,,1,2,glu,mccV,mccB,1,,,,glu,,,2,,2,,glu,mccV,mccB
317,0,,1,2,glu,mccV,mccB,1,,,,glu,,,2,,2,,glu,mccV,
318,0,,1,2,glu,mccV,mccB,1,,,,glu,,,2,,2,,glu,mccB,
319,0,,1,2,glu,mccV,mccB,1,,,,glu,,,2,,2,,glu,,
320,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,
321,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,
322,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,2,glu,,
323,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB
324,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,
325,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,
326,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,,
327,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB
328,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,
329,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,mccB,
330,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,,
331,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,mccV,mccB
332,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,mccV,
333,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,mccB,
334,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,,
335,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,mccV,mccB
336,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,mccV,
337,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,mccB,
338,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,,
339,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,,glu,mccV,mccB
340,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,,glu,mccV,
341,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,,glu,mccB,
342,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,,glu,,
343,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,2,,glu,mccV,mccB
344,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,2,,glu,mccV,
345,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,2,,glu,mccB,
346,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,2,,glu,,
347,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,,,glu,mccV,mccB
348,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,,,glu,mccV,
349,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,,,glu,mccB,
350,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,,,glu,,
351,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,1,2,glu,,
352,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,1,,glu,mccV,mccB
353,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,1,,glu,mccV,
354,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,1,,glu,mccB,
355,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,1,,glu,,
356,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,2,,glu,mccV,mccB
357,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,2,,glu,mccV,
358,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,2,,glu,mccB,
359,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,2,,glu,,
360,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,,,glu,mccV,mccB
361,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,,,glu,mccV,
362,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,,,glu,mccB,
363,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,3,,,,glu,,
364,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,2,glu,mccV,mccB
365,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,2,glu,mccV,
366,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,2,glu,mccB,
367,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,2,glu,,
368,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,,glu,mccV,mccB
369,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,,glu,mccV,
370,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,,glu,mccB,
371,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,1,,glu,,
372,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,2,,glu,mccV,mccB
373,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,2,,glu,mccV,
374,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,2,,glu,mccB,
375,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,2,,glu,,
376,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,,,glu,mccV,mccB
377,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,,,glu,mccV,
378,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,,,glu,mccB,
379,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,,,,,,glu,,
380,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,1,2,glu,,
381,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,1,,glu,mccV,mccB
382,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,1,,glu,mccV,
383,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,1,,glu,mccB,
384,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,1,,glu,,
385,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,2,,glu,mccV,mccB
386,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,2,,glu,mccV,
387,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,2,,glu,mccB,
388,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,2,,glu,,
389,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,,,glu,mccV,mccB
390,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,,,glu,mccV,
391,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,,,glu,mccB,
392,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,3,,,,glu,,
393,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,2,glu,mccV,mccB
394,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,2,glu,mccV,
395,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,2,glu,mccB,
396,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,2,glu,,
397,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,,glu,mccV,mccB
398,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,,glu,mccV,
399,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,,glu,mccB,
400,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,1,,glu,,
401,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,2,,glu,mccV,mccB
402,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,2,,glu,mccV,
403,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,2,,glu,mccB,
404,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,2,,glu,,
405,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,,,glu,mccV,mccB
406,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,,,glu,mccV,
407,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,,,glu,mccB,
408,0,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,,,,,,glu,,
409,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,1,,glu,mccV,mccB
410,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,1,,glu,mccV,
411,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,1,,glu,mccB,
412,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,1,,glu,,
413,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,2,,glu,mccV,mccB
414,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,2,,glu,mccV,
415,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,2,,glu,mccB,
416,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,2,,glu,,
417,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,,,glu,mccV,mccB
418,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,,,glu,mccV,
419,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,,,glu,mccB,
420,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,3,,,,glu,,
421,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,2,glu,mccV,mccB
422,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,2,glu,mccV,
423,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,2,glu,mccB,
424,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,2,glu,,
425,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,,glu,mccV,mccB
426,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,,glu,mccV,
427,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,,glu,mccB,
428,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,1,,glu,,
429,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,2,,glu,mccV,mccB
430,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,2,,glu,mccV,
431,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,2,,glu,mccB,
432,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,2,,glu,,
433,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,,,glu,mccV,mccB
434,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,,,glu,mccV,
435,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,,,glu,mccB,
436,0,,1,2,glu,mccV,mccB,3,,1,2,glu,,,,,,,glu,,
437,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,1,,glu,mccV,
438,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,1,,glu,mccB,
439,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,1,,glu,,
440,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,2,,glu,mccV,mccB
441,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,2,,glu,mccV,
442,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,2,,glu,mccB,
443,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,2,,glu,,
444,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,,,glu,mccV,mccB
445,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,,,glu,mccV,
446,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,,,glu,mccB,
447,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,3,,,,glu,,
448,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,2,glu,mccV,mccB
449,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,2,glu,mccV,
450,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,2,glu,mccB,
451,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,2,glu,,
452,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,,glu,mccV,mccB
453,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,,glu,mccV,
454,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,,glu,mccB,
455,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,1,,glu,,
456,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,2,,glu,mccV,mccB
457,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,2,,glu,mccV,
458,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,2,,glu,mccB,
459,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,2,,glu,,
460,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,,,glu,mccV,mccB
461,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,,,glu,mccV,
462,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,,,glu,mccB,
463,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB,,,,,glu,,
464,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,1,,glu,,
465,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,2,,glu,mccV,mccB
466,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,2,,glu,mccV,
467,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,2,,glu,mccB,
468,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,2,,glu,,
469,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,,,glu,mccV,mccB
470,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,,,glu,mccV,
471,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,,,glu,mccB,
472,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,3,,,,glu,,
473,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,2,glu,mccV,mccB
474,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,2,glu,mccV,
475,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,2,glu,mccB,
476,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,2,glu,,
477,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,,glu,mccV,mccB
478,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,,glu,mccV,
479,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,,glu,mccB,
480,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,1,,glu,,
481,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,2,,glu,mccV,mccB
482,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,2,,glu,mccV,
483,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,2,,glu,mccB,
484,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,2,,glu,,
485,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,,,glu,mccV,mccB
486,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,,,glu,mccV,
487,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,,,glu,mccB,
488,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,,,,,,glu,,
489,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,1,,glu,,
490,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,2,,glu,mccV,mccB
491,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,2,,glu,mccV,
492,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,2,,glu,mccB,
493,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,2,,glu,,
494,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,,,glu,mccV,mccB
495,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,,,glu,mccV,
496,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,,,glu,mccB,
497,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,3,,,,glu,,
498,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,2,glu,mccV,mccB
499,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,2,glu,mccV,
500,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,2,glu,mccB,
501,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,2,glu,,
502,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,,glu,mccV,mccB
503,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,,glu,mccV,
504,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,,glu,mccB,
505,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,1,,glu,,
506,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,2,,glu,mccV,mccB
507,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,2,,glu,mccV,
508,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,2,,glu,mccB,
509,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,2,,glu,,
510,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,,,glu,mccV,mccB
511,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,,,glu,mccV,
512,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,,,glu,mccB,
513,0,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,,,,,,glu,,
514,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,2,,glu,mccV,mccB
515,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,2,,glu,mccV,
516,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,2,,glu,mccB,
517,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,2,,glu,,
518,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,,,glu,mccV,mccB
519,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,,,glu,mccV,
520,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,,,glu,mccB,
521,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,3,,,,glu,,
522,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,2,glu,mccV,mccB
523,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,2,glu,mccV,
524,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,2,glu,mccB,
525,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,2,glu,,
526,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,,glu,mccV,mccB
527,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,,glu,mccV,
528,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,,glu,mccB,
529,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,1,,glu,,
530,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,2,,glu,mccV,mccB
531,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,2,,glu,mccV,
532,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,2,,glu,mccB,
533,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,2,,glu,,
534,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,,,glu,mccV,mccB
535,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,,,glu,mccV,
536,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,,,glu,mccB,
537,0,,1,2,glu,mccV,mccB,3,,1,,glu,,,,,,,glu,,
538,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,2,,glu,mccV,
539,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,2,,glu,mccB,
540,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,2,,glu,,
541,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,,,glu,mccV,mccB
542,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,,,glu,mccV,
543,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,,,glu,mccB,
544,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,3,,,,glu,,
545,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,2,glu,mccV,mccB
546,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,2,glu,mccV,
547,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,2,glu,mccB,
548,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,2,glu,,
549,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,,glu,mccV,mccB
550,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,,glu,mccV,
551,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,,glu,mccB,
552,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,1,,glu,,
553,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,2,,glu,mccV,mccB
554,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,2,,glu,mccV,
555,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,2,,glu,mccB,
556,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,2,,glu,,
557,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,,,glu,mccV,mccB
558,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,,,glu,mccV,
559,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,,,glu,mccB,
560,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB,,,,,glu,,
561,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,3,,2,,glu,,
562,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,3,,,,glu,mccV,mccB
563,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,3,,,,glu,mccV,
564,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,3,,,,glu,mccB,
565,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,3,,,,glu,,
566,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,,,1,2,glu,mccV,mccB
567,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,,,1,2,glu,mccV,
568,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,,,1,2,glu,mccB,
569,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,,,1,2,glu,,
570,0,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,,,,1,,glu,mccV,mccB
